nombre_ruta_semantica,cluster_fisico_id,hotspot_id,latitude,longitude,total_camiones,avg_permanencia_min,avg_conduccion_horas,avg_conduccion_post_horas,opportunity_score,top_3_origenes,top_3_destinos
Murcia - Covera - Murcia - Songonera la Seca,12,hs_1,37.97918166649245,-1.1542512174932587,3,64.0,0.1,0.1,0.118,"Murcia - Covera (3 camiones, 100.0%)","Murcia - Songonera la Seca (3 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,13,hs_1,37.97918166649245,-1.1542512174932587,2,27.4,0.3,0.0,0.071,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,13,hs_104,37.73343141239742,-1.0780376865366377,1,509.4,0.3,0.5,0.32,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,14,hs_1,37.97918166649245,-1.1542512174932587,2,38.4,0.4,0.0,0.089,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,14,hs_22,37.88620052912618,-0.9656116463474309,1,103.8,0.2,0.5,0.117,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,14,hs_41,37.86604881403345,-1.1294690649560328,2,35.1,0.3,0.3,0.079,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,14,hs_8,37.86663488630916,-1.0160385033942787,3,263.3,0.1,0.5,0.317,"Murcia - Covera (3 camiones, 100.0%)","Murcia - Songonera la Seca (3 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,15,hs_11,37.80561295795971,-0.8391029067357102,1,59.5,0.3,0.5,0.08,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,16,hs_163,38.0630037,-1.0465928,2,314.8,0.5,0.2,0.357,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,17,hs_174,37.7878666,-0.8691056,1,23.9,0.2,0.6,0.037,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,17,hs_21,37.8100302,-0.8800453,1,191.4,0.2,0.5,0.205,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,18,hs_11,37.80561295795971,-0.8391029067357102,4,92.5,0.2,0.5,0.176,"Murcia - Covera (4 camiones, 100.0%)","Murcia - Songonera la Seca (4 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,18,hs_164,37.8173059,-0.8175773,1,97.2,0.4,0.6,0.124,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,19,hs_146,38.0927522,-1.1711602,1,19.5,0.5,0.2,0.053,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,19,hs_4,38.0969559,-1.1828975,1,62.5,0.5,0.3,0.096,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,20,hs_1,37.97918166649245,-1.1542512174932587,3,48.0,0.3,0.1,0.115,"Murcia - Covera (3 camiones, 100.0%)","Murcia - Songonera la Seca (3 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,20,hs_128,37.82709941158428,-1.136564050046288,1,15.6,0.0,0.4,0.016,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,21,hs_1,37.97918166649245,-1.1542512174932587,2,23.9,0.2,0.0,0.061,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,22,hs_1,37.97918166649245,-1.1542512174932587,2,44.1,0.2,0.1,0.081,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,23,hs_0,37.87222609178602,-1.0917998074781925,1,346.2,0.2,0.3,0.313,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,23,hs_41,37.86604881403345,-1.1294690649560328,1,11.3,0.2,0.2,0.025,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,24,hs_1,37.97918166649245,-1.1542512174932587,1,121.9,0.4,0.1,0.149,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,24,hs_41,37.86604881403345,-1.1294690649560328,1,43.0,0.1,0.4,0.05,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,25,hs_1,37.97918166649245,-1.1542512174932587,2,132.2,0.3,0.2,0.176,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,26,hs_1,37.97918166649245,-1.1542512174932587,4,34.4,0.2,0.0,0.118,"Murcia - Covera (4 camiones, 100.0%)","Murcia - Songonera la Seca (4 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,27,hs_43,38.01717408318808,-1.0988152078956424,3,105.4,0.3,0.1,0.172,"Murcia - Covera (3 camiones, 100.0%)","Murcia - Songonera la Seca (3 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,28,hs_150,37.71305154236873,-1.1814960440101567,1,73.2,0.3,0.5,0.093,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,29,hs_1,37.97918166649245,-1.1542512174932587,1,50.3,0.5,0.2,0.084,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,30,hs_126,38.0816254,-0.9549298000000002,1,35.8,0.7,0.4,0.082,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,31,hs_1,37.97918166649245,-1.1542512174932587,2,54.2,0.2,0.2,0.091,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,32,hs_1,37.97918166649245,-1.1542512174932587,5,80.6,0.4,0.1,0.201,"Murcia - Covera (5 camiones, 100.0%)","Murcia - Songonera la Seca (5 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,32,hs_128,37.82709941158428,-1.136564050046288,1,36.9,0.3,0.3,0.057,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,32,hs_34,37.81230689601693,-1.1324921859354042,1,30.5,0.1,0.3,0.037,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,32,hs_46,37.7614294,-1.1418515,1,196.9,0.2,0.4,0.21,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,32,hs_5,37.89289870210942,-1.1406663674192485,1,15.7,0.3,0.2,0.036,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,32,hs_61,37.779322592103355,-1.1223765388794977,1,165.3,0.1,0.4,0.172,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,33,hs_31,38.037858218699796,-1.1792183591616465,1,44.8,0.3,0.1,0.065,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,33,hs_33,38.05454035937909,-1.2278334475936905,1,33.2,0.4,0.1,0.06,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,33,hs_35,37.845952120730885,-1.1365858141545975,1,152.2,0.0,0.4,0.152,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,34,hs_1,37.97918166649245,-1.1542512174932587,1,115.0,0.4,0.1,0.142,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,34,hs_156,38.00073530000001,-1.0635567,1,136.4,0.6,0.1,0.176,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,34,hs_51,37.99309541298162,-1.0797285842916418,1,32.3,0.3,0.1,0.052,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,35,hs_1,37.97918166649245,-1.1542512174932587,1,57.3,0.5,0.2,0.091,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,35,hs_17,37.807002712240546,-1.0016995608631607,1,24.1,0.2,0.5,0.037,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,36,hs_0,37.87222609178602,-1.0917998074781925,1,88.3,0.3,0.4,0.108,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,36,hs_1,37.97918166649245,-1.1542512174932587,1,35.5,0.4,0.3,0.062,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,37,hs_1,37.97918166649245,-1.1542512174932587,7,29.3,0.3,0.2,0.19,"Murcia - Covera (7 camiones, 100.0%)","Murcia - Songonera la Seca (7 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,37,hs_123,37.836208126839345,-1.1018347656187437,1,64.8,0.0,0.4,0.065,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,37,hs_36,37.6224445,-0.7123928,1,504.8,0.5,0.9,0.333,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,37,hs_49,37.81686685840163,-1.1684889095665665,1,115.7,0.3,0.4,0.136,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,37,hs_50,38.02523979533528,-1.2427066276714414,6,26.4,0.4,0.1,0.171,"Murcia - Covera (6 camiones, 100.0%)","Murcia - Songonera la Seca (6 camiones, 100.0%)"
